窓の熱貫流率と遮蔽係数（単板ガラス・ブラインド室内側）
106
142,90,2.8,0.098,0.651,2.4,0.320,0.209,2.4,0.376,0.193,2.4,0.421,0.185
143,90,2.7,0.081,0.625,2.3,0.296,0.205,2.3,0.351,0.187,2.3,0.395,0.177
144,90,2.7,0.090,0.590,2.3,0.295,0.194,2.3,0.345,0.178,2.3,0.384,0.170
145,90,2.7,0.097,0.555,2.3,0.293,0.185,2.3,0.337,0.170,2.3,0.374,0.162
146,90,2.7,0.104,0.525,2.3,0.291,0.176,2.3,0.330,0.163,2.3,0.363,0.155
147,90,2.7,0.079,0.613,2.3,0.290,0.202,2.3,0.345,0.184,2.3,0.389,0.174
148,90,2.7,0.088,0.578,2.3,0.289,0.192,2.3,0.338,0.176,2.3,0.377,0.167
149,90,2.7,0.095,0.545,2.3,0.288,0.182,2.3,0.331,0.168,2.3,0.366,0.160
150,90,2.7,0.102,0.515,2.3,0.286,0.174,2.3,0.325,0.161,2.3,0.357,0.153
151,90,2.7,0.077,0.585,2.3,0.279,0.198,2.3,0.330,0.179,2.3,0.373,0.168
152,90,2.7,0.087,0.551,2.3,0.279,0.187,2.3,0.326,0.170,2.3,0.362,0.161
153,90,2.7,0.094,0.519,2.3,0.279,0.177,2.3,0.320,0.162,2.3,0.352,0.154
154,90,2.7,0.101,0.490,2.3,0.275,0.169,2.3,0.313,0.155,2.3,0.343,0.147
155,90,2.7,0.067,0.570,2.3,0.264,0.193,2.3,0.317,0.174,2.3,0.358,0.162
156,90,2.7,0.077,0.538,2.3,0.265,0.183,2.3,0.311,0.166,2.3,0.349,0.155
157,90,2.7,0.085,0.507,2.3,0.264,0.174,2.3,0.306,0.158,2.3,0.338,0.150
